Date,Order#,Type,SKU,Product Name,Size,QTY,Retail,Total,Current Price,Discount,Sub Total,Voucher,Grand Total,Month,day_of_month
2024-07-25,ORD-002330,Event,SKU-000182,Sol Vest 037,L,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,25
2024-07-25,ORD-002302,Event,SKU-000166,Orion Blouse 147,L,1,373000,373000,103000,270000,103000,0,103000,2024-07-01,25
2024-07-25,ORD-002325,Event,SKU-000167,Raka Skirt 038,S,1,302000,302000,92000,210000,92000,0,92000,2024-07-01,25
2024-07-25,ORD-002279,Event,SKU-000795,Luna Vest 761,L,1,223000,223000,182000,41000,182000,0,182000,2024-07-01,25
2024-07-25,ORD-002324,Event,SKU-000190,Nara Jacket 026,M,1,288000,288000,88000,200000,88000,0,88000,2024-07-01,25
2024-07-25,ORD-002303,Event,SKU-000825,Orion Outer 759,L,1,262000,262000,262000,0,262000,0,262000,2024-07-01,25
2024-07-25,ORD-002304,Event,SKU-000127,Sol Vest 037,S,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,25
2024-07-25,ORD-002294,Event,SKU-000099,Aster Outer 009,S,1,383000,383000,170000,213000,170000,0,170000,2024-07-01,25
2024-07-25,ORD-002272,Event,SKU-000127,Sol Vest 037,S,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,25
2024-07-25,ORD-002301,Event,SKU-000505,Aster Blouse 171,S,1,449000,449000,124000,325000,124000,0,124000,2024-07-01,25
2024-07-25,ORD-002285,Event,SKU-000184,Mika Tee 144,L,1,331000,331000,101000,230000,101000,0,101000,2024-07-01,25
2024-07-25,ORD-002282,Website-Online,SKU-000836,Iris Jacket 755,S,1,227000,227000,227000,0,227000,0,227000,2024-07-01,25
2024-07-25,ORD-002302,Event,SKU-000497,Orion Blouse 147,M,1,373000,373000,103000,270000,103000,0,103000,2024-07-01,25
2024-07-25,ORD-002274,Event,SKU-000776,Sora Blouse 709,L,1,205000,205000,187000,18000,187000,0,187000,2024-07-01,25
2024-07-25,ORD-002280,Event,SKU-000220,Elara Top 163,M,1,422000,422000,116000,306000,116000,0,116000,2024-07-01,25
2024-07-26,ORD-002347,Event,SKU-000203,Sol Vest 037,XL,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,26
2024-07-26,ORD-002375,Event,SKU-000182,Sol Vest 037,L,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,26
2024-07-26,ORD-002363,Event,SKU-000673,Alya Blouse 599,M,1,525000,525000,422000,103000,422000,0,422000,2024-07-01,26
2024-07-26,ORD-002359,Website-Online,SKU-000864,Raka Tee 752,M,1,240000,240000,240000,0,240000,0,240000,2024-07-01,26
2024-07-26,ORD-002370,Event,SKU-000635,Nova Outer 587,ALL SIZE,1,297000,297000,166000,131000,166000,0,166000,2024-07-01,26
2024-07-26,ORD-002368,Event,SKU-000099,Aster Outer 009,S,1,383000,383000,170000,213000,170000,0,170000,2024-07-01,26
2024-07-26,ORD-002346,Event,SKU-000185,Raven Pants 033,L,1,330000,330000,101000,229000,101000,0,101000,2024-07-01,26
2024-07-26,ORD-002365,Event,SKU-000308,Raven Skirt 014,XL,1,361000,361000,110000,251000,110000,0,110000,2024-07-01,26
2024-07-26,ORD-002365,Event,SKU-000040,Raven Skirt 014,M,2,361000,722000,110000,502000,220000,0,220000,2024-07-01,26
2024-07-26,ORD-002339,Website-Online,SKU-000634,Kairo Tee 528,XL,1,331000,331000,331000,0,331000,0,331000,2024-07-01,26
2024-07-26,ORD-002380,Event,SKU-000127,Sol Vest 037,S,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,26
2024-07-26,ORD-002336,Event,SKU-000861,Sol Outer 662,XL,1,325000,325000,293000,32000,293000,0,293000,2024-07-01,26
2024-07-27,ORD-002392,Event,SKU-000870,Mika Tee 747,S,1,307000,307000,307000,0,307000,34900,272100,2024-07-01,27
2024-07-27,ORD-002395,Event,SKU-000546,Nova Pants 485,ALL SIZE,1,334000,334000,187000,147000,187000,0,187000,2024-07-01,27
2024-07-27,ORD-002391,Event,SKU-000869,Iris Outer 010,M,1,317000,317000,317000,0,317000,0,317000,2024-07-01,27
2024-07-27,ORD-002400,Website-Online,SKU-000871,Cedar Vest 773,L,1,467000,467000,467000,0,467000,0,467000,2024-07-01,27
2024-07-27,ORD-002389,Event,SKU-000729,Alya Jacket 668,L,1,359000,359000,254000,105000,254000,0,254000,2024-07-01,27
2024-07-27,ORD-002385,Event,SKU-000675,Raka Jacket 691,M,1,447000,447000,360000,87000,360000,0,360000,2024-07-01,27
2024-07-28,ORD-002410,Event,SKU-000798,Orion Pants 772,M,1,452000,452000,406000,46000,406000,0,406000,2024-07-01,28
2024-07-28,ORD-002409,Event,SKU-000774,Luna Dress 764,L,1,244000,244000,222000,22000,222000,0,222000,2024-07-01,28
2024-07-28,ORD-002434,Event,SKU-000798,Orion Pants 772,M,1,452000,452000,406000,46000,406000,0,406000,2024-07-01,28
2024-07-28,ORD-002409,Event,SKU-000663,Alya Blouse 599,XL,1,525000,525000,422000,103000,422000,0,422000,2024-07-01,28
2024-07-28,ORD-002416,Event,SKU-000614,Iris Jacket 564,ALL SIZE,1,265000,265000,156000,109000,156000,0,156000,2024-07-01,28
2024-07-29,ORD-002435,Website-Online,SKU-000870,Mika Tee 747,S,1,307000,307000,307000,0,307000,0,307000,2024-07-01,29
2024-07-29,ORD-002436,Website-Online,SKU-000721,Iris Top 655,XL,1,310000,310000,310000,0,310000,0,310000,2024-07-01,29
2024-07-30,ORD-002442,Website-Online,SKU-000751,Aster Tee 659,XL,1,377000,377000,377000,0,377000,0,377000,2024-07-01,30
2024-07-30,ORD-002444,E-Commerce,SKU-000704,Nara Outer 758,S,1,313000,313000,313000,0,313000,0,313000,2024-07-01,30
2024-07-30,ORD-002444,E-Commerce,SKU-000554,Iris Vest 779,M,1,408000,408000,312000,96000,312000,0,312000,2024-07-01,30
2024-08-01,ORD-002448,Store,SKU-000722,Raka Top 695,S,1,284000,284000,284000,0,284000,0,284000,2024-08-01,1
2024-08-01,ORD-002451,Website-Online,SKU-000744,Vela Skirt 715,M,1,384000,384000,384000,0,384000,384000,0,2024-08-01,1
2024-08-02,ORD-002455,Website-Online,SKU-000886,Mika Blouse 782,XL,1,246000,246000,246000,0,246000,0,246000,2024-08-01,2
2024-08-02,ORD-002469,Website-Online,SKU-000850,Raven Shirt 710,M,1,229000,229000,229000,0,229000,0,229000,2024-08-01,2
2024-08-02,ORD-002457,Store,SKU-000062,Raka Blouse 785,M,1,368000,368000,368000,0,368000,0,368000,2024-08-01,2
2024-08-02,ORD-002472,Website-Online,SKU-000898,Aster Jacket 790,M,1,223000,223000,223000,0,223000,223000,0,2024-08-01,2
2024-08-02,ORD-002465,Website-Online,SKU-000885,Sora Top 194,L,1,221000,221000,221000,0,221000,0,221000,2024-08-01,2
2024-08-03,ORD-002477,Website-Online,SKU-000575,Vela Tee 505,M,1,189000,189000,189000,0,189000,0,189000,2024-08-01,3
2024-08-03,ORD-002483,Website-Online,SKU-000900,Sora Top 194,XL,1,221000,221000,221000,0,221000,0,221000,2024-08-01,3
2024-08-03,ORD-002481,Website-Online,SKU-000885,Sora Top 194,L,1,221000,221000,221000,0,221000,0,221000,2024-08-01,3
2024-08-03,ORD-002477,Website-Online,SKU-000547,Nova Top 486,M,1,178000,178000,178000,0,178000,0,178000,2024-08-01,3
2024-08-03,ORD-002476,E-Commerce,SKU-000538,Vela Blouse 474,ALL SIZE,1,311000,311000,311000,0,311000,0,311000,2024-08-01,3
2024-08-03,ORD-002480,Website-Online,SKU-000788,Nara Dress 577,L,1,359000,359000,359000,0,359000,0,359000,2024-08-01,3
2024-08-03,ORD-002478,Website-Online,SKU-000866,Mika Tee 747,L,1,307000,307000,307000,0,307000,0,307000,2024-08-01,3
2024-08-04,ORD-002486,Store,SKU-000825,Aster Skirt 795,L,1,242000,242000,242000,0,242000,0,242000,2024-08-01,4
2024-08-04,ORD-002487,Store,SKU-000720,Nova Pants 697,S,1,331000,331000,331000,0,331000,0,331000,2024-08-01,4
2024-08-04,ORD-002493,Website-Online,SKU-000854,Cedar Shirt 576,L,1,343000,343000,343000,0,343000,0,343000,2024-08-01,4
2024-08-05,ORD-002502,Website-Online,SKU-000689,Alya Blouse 605,XL,1,229000,229000,229000,0,229000,0,229000,2024-08-01,5
2024-08-07,ORD-002510,Website-Online,SKU-000748,Mika Shirt 652,L,1,320000,320000,320000,0,320000,0,320000,2024-08-01,7
2024-08-07,ORD-002511,Website-Online,SKU-000910,Cedar Top 756,M,1,468000,468000,468000,0,468000,0,468000,2024-08-01,7
2024-08-08,ORD-002523,Event,SKU-000802,Luna Jacket 723,M,1,413000,413000,271000,142000,271000,91900,179100,2024-08-01,8
2024-08-08,ORD-002524,Event,SKU-000916,Iris Dress 735,XL,1,238000,238000,159000,79000,159000,0,159000,2024-08-01,8
2024-08-08,ORD-002534,Event,SKU-000638,Raka Blouse 563,S,1,411000,411000,208000,203000,208000,0,208000,2024-08-01,8
2024-08-08,ORD-002524,Event,SKU-000915,Orion Jacket 801,M,1,707000,707000,422000,285000,422000,0,422000,2024-08-01,8
2024-08-08,ORD-002513,Event,SKU-000844,Orion Outer 719,L,1,484000,484000,318000,166000,318000,0,318000,2024-08-01,8
2024-08-08,ORD-002513,Event,SKU-000793,Sora Jacket 716,L,1,486000,486000,319000,167000,319000,0,319000,2024-08-01,8
2024-08-09,ORD-002545,Event,SKU-000617,Sora Dress 566,M,1,375000,375000,190000,185000,190000,0,190000,2024-08-01,9
2024-08-09,ORD-002544,Event,SKU-000453,Raka Skirt 427,L,1,244000,244000,137000,107000,137000,0,137000,2024-08-01,9
2024-08-09,ORD-002546,Event,SKU-000445,Sora Vest 804,M,1,468000,468000,259000,209000,259000,0,259000,2024-08-01,9
2024-08-09,ORD-002542,Event,SKU-000912,Luna Jacket 723,S,1,413000,413000,271000,142000,271000,0,271000,2024-08-01,9
2024-08-09,ORD-002547,Event,SKU-000867,Vela Skirt 715,XL,1,384000,384000,195000,189000,195000,0,195000,2024-08-01,9
2024-08-10,ORD-002557,Event,SKU-000589,Elara Shirt 540,L,1,838000,838000,501000,337000,501000,0,501000,2024-08-01,10
2024-08-10,ORD-002553,Event,SKU-000612,Raka Blouse 563,M,1,411000,411000,208000,203000,208000,19500,188500,2024-08-01,10
2024-08-10,ORD-002555,Event,SKU-000926,Iris Pants 349,S,1,926000,926000,615000,311000,615000,0,615000,2024-08-01,10
2024-08-11,ORD-002585,Event,SKU-000611,Aster Top 778,M,1,423000,423000,214000,209000,214000,0,214000,2024-08-01,11
2024-08-11,ORD-002573,Event,SKU-000508,Raka Tee 434,L,1,684000,684000,171000,513000,171000,14900,156100,2024-08-01,11
2024-08-11,ORD-002581,Event,SKU-000624,Kairo Outer 535,S,1,249000,249000,169000,80000,169000,0,169000,2024-08-01,11
2024-08-11,ORD-002578,Event,SKU-000608,Elara Shirt 540,M,1,838000,838000,501000,337000,501000,0,501000,2024-08-01,11
2024-08-11,ORD-002576,Event,SKU-000929,Sol Blouse 542,XL,1,249000,249000,168000,81000,168000,0,168000,2024-08-01,11
2024-08-11,ORD-002588,Event,SKU-000620,Sora Jacket 667,L,1,370000,370000,370000,0,370000,37500,332500,2024-08-01,11
2024-08-11,ORD-002570,Event,SKU-000929,Sol Blouse 542,XL,1,249000,249000,168000,81000,168000,15900,152100,2024-08-01,11
2024-08-11,ORD-002584,Website-Online,SKU-000909,Vela Top 720,S,1,457000,457000,457000,0,457000,0,457000,2024-08-01,11
2024-08-11,ORD-002574,Event,SKU-000819,Vela Skirt 715,S,1,384000,384000,195000,189000,195000,0,195000,2024-08-01,11
2024-08-11,ORD-002566,Event,SKU-000461,Nova Vest 410,L,1,339000,339000,223000,116000,223000,0,223000,2024-08-01,11
2024-08-11,ORD-002587,Event,SKU-000669,Iris Skirt 601,XL,1,270000,270000,180000,90000,180000,0,180000,2024-08-01,11
2024-08-11,ORD-002567,Event,SKU-000928,Iris Top 084,S,1,632000,632000,158000,474000,158000,0,158000,2024-08-01,11
2024-08-11,ORD-002568,Event,SKU-000922,Cedar Blouse 449,S,1,209000,209000,118000,91000,118000,0,118000,2024-08-01,11
2024-08-12,ORD-002592,Store,SKU-000850,Iris Shirt 810,M,1,196000,196000,196000,0,196000,0,196000,2024-08-01,12
2024-08-12,ORD-002591,Website-Online,SKU-000932,Iris Tee 556,XL,1,263000,263000,263000,0,263000,0,263000,2024-08-01,12
2024-08-13,ORD-002593,E-Commerce,SKU-000830,Elara Shirt 796,M,1,540000,540000,540000,0,540000,0,540000,2024-08-01,13
2024-08-13,ORD-002596,Website-Online,SKU-000751,Aster Tee 659,XL,1,377000,377000,377000,0,377000,0,377000,2024-08-01,13
2024-08-14,ORD-002599,Website-Online,SKU-000875,Raven Pants 713,M,1,223000,223000,223000,0,223000,0,223000,2024-08-01,14
2024-08-14,ORD-002602,Store,SKU-000801,Kairo Jacket 721,S,1,204000,204000,204000,0,204000,0,204000,2024-08-01,14
2024-08-14,ORD-002600,Store,SKU-000705,Nova Dress 814,S,1,331000,331000,331000,0,331000,0,331000,2024-08-01,14
2024-08-14,ORD-002602,Store,SKU-000741,Sora Vest 672,ALL SIZE,1,264000,264000,264000,0,264000,0,264000,2024-08-01,14
2024-08-15,ORD-002607,Website-Online,SKU-000620,Iris Jacket 569,L,1,329000,329000,329000,0,329000,0,329000,2024-08-01,15
2024-08-15,ORD-002605,Website-Online,SKU-000796,Nara Top 714,XL,1,231000,231000,231000,0,231000,0,231000,2024-08-01,15
2024-08-15,ORD-002608,Store,SKU-000863,Raka Tee 805,L,1,364000,364000,364000,0,364000,0,364000,2024-08-01,15
2024-08-16,ORD-002612,Website-Online,SKU-000938,Nara Skirt 818,XL,1,394000,394000,394000,0,394000,0,394000,2024-08-01,16
2024-08-16,ORD-002619,Website-Online,SKU-000944,Elara Pants 822,XL,1,386000,386000,386000,0,386000,0,386000,2024-08-01,16
2024-08-16,ORD-002609,Website-Online,SKU-000934,Kairo Blouse 817,M,1,137000,137000,137000,0,137000,0,137000,2024-08-01,16
2024-08-16,ORD-002616,Website-Online,SKU-000941,Nara Skirt 818,M,1,394000,394000,394000,0,394000,0,394000,2024-08-01,16
2024-08-16,ORD-002619,Website-Online,SKU-000943,Vela Pants 820,XL,1,408000,408000,408000,0,408000,0,408000,2024-08-01,16
2024-08-16,ORD-002628,Website-Online,SKU-000955,Elara Pants 822,M,1,386000,386000,386000,0,386000,0,386000,2024-08-01,16
2024-08-17,ORD-002631,Website-Online,SKU-000939,Raven Tee 821,XL,1,438000,438000,438000,0,438000,0,438000,2024-08-01,17
2024-08-17,ORD-002629,Website-Online,SKU-000955,Elara Pants 822,M,1,386000,386000,386000,0,386000,0,386000,2024-08-01,17
2024-08-17,ORD-002647,Website-Online,SKU-000964,Mika Tee 830,L,1,137000,137000,137000,0,137000,0,137000,2024-08-01,17
2024-08-17,ORD-002642,Website-Online,SKU-000613,Sol Skirt 532,L,1,313000,313000,313000,0,313000,0,313000,2024-08-01,17
2024-08-17,ORD-002653,Website-Online,SKU-000969,Alya Top 835,XL,1,232000,232000,232000,0,232000,0,232000,2024-08-01,17
2024-08-17,ORD-002633,Store,SKU-000942,Alya Vest 831,M,1,254000,254000,254000,0,254000,0,254000,2024-08-01,17
2024-08-17,ORD-002642,Website-Online,SKU-000961,Kairo Blouse 817,L,1,137000,137000,137000,0,137000,0,137000,2024-08-01,17
2024-08-17,ORD-002641,Website-Online,SKU-000941,Nara Skirt 818,M,1,394000,394000,394000,0,394000,0,394000,2024-08-01,17
2024-08-18,ORD-002672,Website-Online,SKU-000936,Vela Tee 819,L,1,359000,359000,359000,0,359000,0,359000,2024-08-01,18
2024-08-18,ORD-002677,Website-Online,SKU-000944,Elara Pants 822,XL,1,386000,386000,386000,0,386000,0,386000,2024-08-01,18
2024-08-18,ORD-002691,Website-Online,SKU-000955,Elara Pants 822,M,1,386000,386000,386000,0,386000,0,386000,2024-08-01,18
2024-08-18,ORD-002672,Website-Online,SKU-000983,Raven Tee 821,L,1,438000,438000,438000,0,438000,0,438000,2024-08-01,18
2024-08-18,ORD-002680,Website-Online,SKU-000943,Vela Pants 820,XL,1,408000,408000,408000,0,408000,0,408000,2024-08-01,18
2024-08-18,ORD-002687,Website-Online,SKU-000266,Cedar Skirt 174,L,1,343000,343000,343000,0,343000,0,343000,2024-08-01,18
2024-08-18,ORD-002678,Website-Online,SKU-000937,Vela Pants 820,L,1,408000,408000,408000,0,408000,0,408000,2024-08-01,18
2024-08-18,ORD-002683,Website-Online,SKU-000984,Elara Pants 822,S,1,386000,386000,386000,0,386000,0,386000,2024-08-01,18
2024-08-18,ORD-002661,Website-Online,SKU-000979,Sora Top 829,L,1,177000,177000,177000,0,177000,0,177000,2024-08-01,18
2024-08-18,ORD-002673,Website-Online,SKU-000940,Vela Tee 819,M,1,359000,359000,359000,0,359000,0,359000,2024-08-01,18
2024-08-18,ORD-002661,Website-Online,SKU-000962,Mika Pants 827,L,1,144000,144000,144000,0,144000,0,144000,2024-08-01,18
2024-08-18,ORD-002685,Website-Online,SKU-000988,Cedar Blouse 841,XL,1,247000,247000,247000,0,247000,0,247000,2024-08-01,18
2024-08-18,ORD-002684,Website-Online,SKU-000956,Vela Pants 820,M,1,408000,408000,408000,0,408000,0,408000,2024-08-01,18
2024-08-18,ORD-002667,Website-Online,SKU-000441,Nova Vest 371,L-XL,1,326000,326000,326000,0,326000,0,326000,2024-08-01,18
2024-08-18,ORD-002671,Website-Online,SKU-000952,Elara Pants 822,L,1,386000,386000,386000,0,386000,0,386000,2024-08-01,18
2024-08-19,ORD-002701,Website-Online,SKU-000986,Kairo Blouse 823,M,1,343000,343000,343000,0,343000,0,343000,2024-08-01,19
2024-08-19,ORD-002713,Store,SKU-000704,Nara Outer 758,S,1,313000,313000,313000,0,313000,0,313000,2024-08-01,19
2024-08-19,ORD-002717,Website-Online,SKU-000948,Vela Pants 820,S,1,408000,408000,408000,0,408000,0,408000,2024-08-01,19
2024-08-19,ORD-002717,Website-Online,SKU-000978,Vela Tee 819,S,1,359000,359000,359000,0,359000,0,359000,2024-08-01,19
2024-08-19,ORD-002713,Store,SKU-000708,Alya Blouse 780,M,1,254000,254000,254000,0,254000,0,254000,2024-08-01,19
2024-08-20,ORD-002729,Website-Online,SKU-000948,Vela Pants 820,S,1,408000,408000,408000,0,408000,0,408000,2024-08-01,20
2024-08-20,ORD-002727,Website-Online,SKU-000983,Raven Tee 821,L,1,438000,438000,438000,0,438000,0,438000,2024-08-01,20
2024-08-20,ORD-002723,Website-Online,SKU-000986,Kairo Blouse 823,M,1,343000,343000,343000,0,343000,0,343000,2024-08-01,20
2024-08-20,ORD-002721,Website-Online,SKU-000948,Vela Pants 820,S,1,408000,408000,408000,0,408000,0,408000,2024-08-01,20
2024-08-20,ORD-002735,Website-Online,SKU-000999,Iris Shirt 809,L,1,210000,210000,210000,0,210000,0,210000,2024-08-01,20
2024-08-20,ORD-002720,Website-Online,SKU-000976,Raven Shirt 838,XL,1,213000,213000,213000,0,213000,213000,0,2024-08-01,20
2024-08-21,ORD-002739,Website-Online,SKU-001001,Mika Pants 827,S,1,144000,144000,144000,0,144000,0,144000,2024-08-01,21
2024-08-22,ORD-002754,Store,SKU-001007,Sora Top 850,M,1,257000,257000,257000,0,257000,0,257000,2024-08-01,22
2024-08-22,ORD-002748,Website-Online,SKU-000992,Kairo Blouse 823,L,1,343000,343000,343000,0,343000,0,343000,2024-08-01,22
2024-08-22,ORD-002744,Website-Online,SKU-000949,Raven Outer 826,M,1,145000,145000,145000,0,145000,0,145000,2024-08-01,22
2024-08-22,ORD-002743,Website-Online,SKU-000624,Kairo Outer 535,S,1,249000,249000,249000,0,249000,0,249000,2024-08-01,22
2024-08-22,ORD-002751,Store,SKU-001005,Raka Blouse 847,M,1,235000,235000,235000,0,235000,0,235000,2024-08-01,22
2024-08-22,ORD-002744,Website-Online,SKU-000946,Alya Blouse 824,M,1,168000,168000,168000,0,168000,0,168000,2024-08-01,22
2024-08-22,ORD-002745,Website-Online,SKU-000902,Raka Pants 190,XL,1,269000,269000,269000,0,269000,0,269000,2024-08-01,22
2024-08-23,ORD-002755,Website-Online,SKU-000889,Raka Pants 190,L,1,269000,269000,269000,0,269000,0,269000,2024-08-01,23
2024-08-23,ORD-002755,Website-Online,SKU-001009,Mika Skirt 789,XL,1,297000,297000,297000,0,297000,0,297000,2024-08-01,23
2024-08-23,ORD-002764,Website-Online,SKU-001013,Vela Pants 837,S,1,214000,214000,214000,0,214000,0,214000,2024-08-01,23
2024-08-23,ORD-002755,Website-Online,SKU-001010,Sol Blouse 851,XL,1,259000,259000,259000,0,259000,0,259000,2024-08-01,23
2024-08-23,ORD-002762,Website-Online,SKU-001012,Orion Blouse 828,S,1,354000,354000,354000,0,354000,0,354000,2024-08-01,23
2024-08-23,ORD-002759,Website-Online,SKU-000973,Nova Blouse 836,XL,1,199000,199000,199000,0,199000,0,199000,2024-08-01,23
2024-08-23,ORD-002764,Website-Online,SKU-001014,Nova Blouse 836,S,1,199000,199000,199000,0,199000,0,199000,2024-08-01,23
2024-08-24,ORD-002766,E-Commerce,SKU-000736,Raven Tee 689,XL,1,288000,288000,288000,0,288000,0,288000,2024-08-01,24
2024-08-24,ORD-002769,Website-Online,SKU-001011,Kairo Blouse 823,S,1,343000,343000,343000,0,343000,0,343000,2024-08-01,24
2024-08-24,ORD-002768,Website-Online,SKU-001019,Cedar Tee 845,S,1,263000,263000,263000,0,263000,0,263000,2024-08-01,24
2024-08-24,ORD-002767,Store,SKU-000720,Nova Pants 697,S,1,331000,331000,331000,0,331000,0,331000,2024-08-01,24
2024-08-25,ORD-002770,Store,SKU-000563,Kairo Tee 503,ALL SIZE,1,281000,281000,281000,0,281000,0,281000,2024-08-01,25
2024-08-25,ORD-002772,Website-Online,SKU-000964,Mika Tee 830,L,1,137000,137000,137000,0,137000,0,137000,2024-08-01,25
2024-08-26,ORD-002777,Store,SKU-000545,Nara Pants 487,ALL SIZE,1,335000,335000,335000,0,335000,0,335000,2024-08-01,26
2024-08-26,ORD-002783,Store,SKU-000844,Orion Top 855,L,1,411000,411000,411000,0,411000,0,411000,2024-08-01,26
2024-08-26,ORD-002781,Website-Online,SKU-001021,Cedar Jacket 839,S,1,208000,208000,208000,0,208000,0,208000,2024-08-01,26
2024-08-27,ORD-002791,Website-Online,SKU-000740,Raka Skirt 646,XL,1,261000,261000,261000,0,261000,0,261000,2024-08-01,27
2024-08-27,ORD-002791,Website-Online,SKU-000950,Mika Pants 827,M,1,144000,144000,144000,0,144000,0,144000,2024-08-01,27
2024-08-27,ORD-002787,Website-Online,SKU-000883,Raven Shirt 710,S,1,229000,229000,229000,0,229000,0,229000,2024-08-01,27
2024-08-27,ORD-002790,Website-Online,SKU-000953,Sora Top 829,S,1,177000,177000,177000,0,177000,0,177000,2024-08-01,27
2024-08-28,ORD-002794,Website-Online,SKU-001011,Kairo Blouse 823,S,1,343000,343000,343000,0,343000,0,343000,2024-08-01,28
2024-08-29,ORD-002795,Website-Online,SKU-001025,Iris Jacket 857,M,1,753000,753000,536000,217000,536000,0,536000,2024-08-01,29
2024-08-30,ORD-002801,Website-Online,SKU-001026,Orion Blouse 828,XL,1,354000,354000,354000,0,354000,0,354000,2024-08-01,30
2024-08-31,ORD-002806,Website-Online,SKU-000989,Alya Jacket 825,L,1,143000,143000,143000,0,143000,0,143000,2024-08-01,31
2024-09-01,ORD-002808,Website-Online,SKU-000949,Raven Outer 826,M,1,145000,145000,145000,0,145000,0,145000,2024-09-01,1
2024-09-01,ORD-002809,Store,SKU-000566,Orion Blouse 582,L,1,200000,200000,200000,0,200000,0,200000,2024-09-01,1
2024-09-01,ORD-002809,Store,SKU-000630,Alya Outer 581,L,1,191000,191000,191000,0,191000,0,191000,2024-09-01,1
2024-09-02,ORD-002819,Store,SKU-000832,Mika Skirt 753,ALL SIZE,1,336000,336000,336000,0,336000,0,336000,2024-09-01,2
2024-09-02,ORD-002816,Website-Online,SKU-000625,Cedar Shirt 576,M,1,343000,343000,343000,0,343000,0,343000,2024-09-01,2
2024-09-03,ORD-002825,Website-Online,SKU-000993,Mika Tee 830,M,1,137000,137000,137000,0,137000,0,137000,2024-09-01,3
2024-09-03,ORD-002829,E-Commerce,SKU-001030,Iris Vest 869,XL,1,329000,329000,329000,0,329000,0,329000,2024-09-01,3
2024-09-03,ORD-002821,Website-Online,SKU-000119,Aster Blouse 074,XL,1,155000,155000,155000,0,155000,0,155000,2024-09-01,3
2024-09-03,ORD-002826,Store,SKU-000799,Raven Vest 866,S,1,209000,209000,209000,0,209000,0,209000,2024-09-01,3
2024-09-04,ORD-002834,Store,SKU-000798,Nara Tee 872,M,1,546000,546000,546000,0,546000,0,546000,2024-09-01,4
2024-09-04,ORD-002834,Store,SKU-000631,Raka Pants 673,ALL SIZE,1,233000,233000,233000,0,233000,0,233000,2024-09-01,4
2024-09-06,ORD-002837,Website-Online,SKU-001033,Luna Blouse 874,S-M,1,378000,378000,378000,0,378000,378000,0,2024-09-01,6
2024-09-06,ORD-002876,Event,SKU-001027,Sora Shirt 578,XL,1,337000,337000,171000,166000,171000,0,171000,2024-09-01,6
2024-09-06,ORD-002844,Event,SKU-000877,Nara Top 714,L,1,231000,231000,190000,41000,190000,0,190000,2024-09-01,6
2024-09-06,ORD-002845,Event,SKU-000800,Vela Top 720,M,1,457000,457000,322000,135000,322000,54000,268000,2024-09-01,6
2024-09-06,ORD-002865,Website-Online,SKU-001044,Luna Blouse 874,L-XL,1,378000,378000,378000,0,378000,0,378000,2024-09-01,6
2024-09-06,ORD-002848,Event,SKU-001039,Mika Pants 529,S,1,211000,211000,166000,45000,166000,36000,130000,2024-09-01,6
2024-09-06,ORD-002849,Event,SKU-000953,Sora Top 829,S,1,177000,177000,144000,33000,144000,24000,120000,2024-09-01,6
2024-09-06,ORD-002851,Website-Online,SKU-001040,Raka Tee 880,S-M,1,418000,418000,418000,0,418000,0,418000,2024-09-01,6
2024-09-06,ORD-002866,Website-Online,SKU-001045,Alya Outer 883,L-XL,1,419000,419000,419000,0,419000,0,419000,2024-09-01,6
2024-09-06,ORD-002857,Website-Online,SKU-001041,Raka Tee 880,L-XL,1,418000,418000,418000,0,418000,0,418000,2024-09-01,6
2024-09-06,ORD-002861,Event,SKU-001042,Mika Skirt 789,S,1,297000,297000,224000,73000,224000,0,224000,2024-09-01,6
2024-09-06,ORD-002850,Event,SKU-000867,Vela Skirt 715,XL,1,384000,384000,195000,189000,195000,0,195000,2024-09-01,6
2024-09-06,ORD-002852,Event,SKU-000787,Vela Skirt 715,L,1,384000,384000,195000,189000,195000,19500,175500,2024-09-01,6
2024-09-06,ORD-002878,Event,SKU-001039,Mika Pants 529,S,1,211000,211000,166000,45000,166000,36000,130000,2024-09-01,6
2024-09-06,ORD-002838,Website-Online,SKU-001034,Mika Skirt 875,S-M,1,435000,435000,435000,0,435000,395000,40000,2024-09-01,6
2024-09-07,ORD-002892,Event,SKU-000804,Cedar Shirt 707,XL,1,229000,229000,188000,41000,188000,0,188000,2024-09-01,7
2024-09-07,ORD-002931,Event,SKU-000745,Aster Top 778,L,1,423000,423000,214000,209000,214000,19500,194500,2024-09-01,7
2024-09-07,ORD-002912,Event,SKU-001054,Mika Skirt 789,M,1,297000,297000,224000,73000,224000,0,224000,2024-09-01,7
2024-09-07,ORD-002901,Store,SKU-000692,Sora Jacket 640,L,1,181000,181000,181000,0,181000,0,181000,2024-09-01,7
2024-09-07,ORD-002937,Store,SKU-000903,Kairo Dress 890,M,1,258000,258000,258000,0,258000,0,258000,2024-09-01,7
